Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [Benartefa],Price [Benartefa],In stock [Benartefa],Low stock [Benartefa]
NIVEA-BL-180-SERUM-NIGHT-WHT1,20320,NIVEA-BL-180-SERUM-NIGHT-WHT1,Non food,,N,,,,,,,39290,8999777005320,,,Y,Y,43600,3.000,
NIVEA-DEO-25-WHT-HJB-FRESH,23108,NIVEA-DEO-25-WHT-HJB-FRESH,Non food,,N,,,,,,,10695,42397625,,,Y,Y,11900,0.000,
NIVEA-DEO-PEARL&BEAUTY-50ML,23109,NIVEA-DEO-PEARL&BEAUTY-50ML,Non food,,N,,,,,,,19035,8999777010973,,,Y,Y,21100,3.000,
NIVEA-DEO-R/O-HUJAB-50-SOFT-SHAVE,23110,NIVEA-DEO-R/O-HUJAB-50-SOFT-SHAVE,Non food,,N,,,,,,,19535,8999777017620,,,Y,Y,21700,2.000,
NIVEA-FF-MEN-EXT-WHT-50-ANTI-DARK-SPOT,211050,NIVEA-FF-MEN-EXT-WHT-50-ANTI-DARK-SPOT,Non food,,N,,,,,,,19445,8999777888350,,,Y,Y,21600,2.000,
NIVEA-FF-MEN-OC-50-ACNE-DEFENSE-/CLEAR/BRIGHTENING,211048,NIVEA-FF-MEN-OC-50-ACNE-DEFENSE-/CLEAR/BRIGHTENING,Non food,,N,,,,,,,20365,8999777888374,,,Y,Y,22600,2.000,
NIVEA-FF-MEN-WOC-50ML,211051,NIVEA-FF-MEN-WOC-50ML,Non food,,N,,,,,,,20555,8999777000172,,,Y,Y,22800,1.000,
NIVEA-MEN-COOLING-MUD-50ML,211046,NIVEA-MEN-COOLING-MUD-50ML,Non food,,N,,,,,,,22400,8999777002602,,,Y,Y,24900,2.000,
NIVEA-MEN-FF-DEEP-50-BRIGHT-ON-CLR,211049,NIVEA-MEN-FF-DEEP-50-BRIGHT-ON-CLR,Non food,,N,,,,,,,20930,8999777014568,,,Y,Y,23200,2.000,
NIVEA-R/O-25-WOMEN-DRY-COMFORT,23111,NIVEA-R/O-25-WOMEN-DRY-COMFORT,Non food,,N,,,,,,,10695,8999777004255,,,Y,Y,11900,1.000,
NIVEA-R/O-25-WOMEN-EX-WHITENING,23112,NIVEA-R/O-25-WOMEN-EX-WHITENING,Non food,,N,,,,,,,10695,8999777004224,,,Y,Y,11900,1.000,
NIVEA-R/O-25-WOMEN-HAPPY-SHAVE,23113,NIVEA-R/O-25-WOMEN-HAPPY-SHAVE,Non food,,N,,,,,,,10695,8999777007478,,,Y,Y,11900,2.000,
NIVEA-R/O-25-WOMEN-INVISIBLE,23114,NIVEA-R/O-25-WOMEN-INVISIBLE,Non food,,N,,,,,,,10890,8999777004293,,,Y,Y,12100,2.000,
NIVEA-R/O-50-BLACK&WHT-RAD-SMOOTH,23115,NIVEA-R/O-50-BLACK&WHT-RAD-SMOOTH,Non food,,N,,,,,,,18915,8999777011383,,,Y,Y,21000,3.000,
NIVEA-R/O-50-DRY-COMF,23116,NIVEA-R/O-50-DRY-COMF,Non food,,N,,,,,,,18915,8999777004194,,,Y,Y,21000,2.000,
NIVEA-R/O-50-EXTRA-WHT,23117,NIVEA-R/O-50-EXTRA-WHT,Non food,,N,,,,,,,19385,8999777004163,,,Y,Y,21600,2.000,
NIVEA-R/O-50-WOMEN-ANTI-BACTERIAL,23118,NIVEA-R/O-50-WOMEN-ANTI-BACTERIAL,Non food,,N,,,,,,,19035,8999777014209,,,Y,Y,21100,2.000,
NIVEA-R/O-50-WOMEN-INVISIBLE,23119,NIVEA-R/O-50-WOMEN-INVISIBLE,Non food,,N,,,,,,,18915,8999777004354,,,Y,Y,21000,2.000,
NIVEA-R/O-WHT-HAPPY-SHAVE-50,23120,NIVEA-R/O-WHT-HAPPY-SHAVE-50,Non food,,N,,,,,,,19035,8999777007430,,,Y,Y,21100,3.000,
NIVEA-R/O-WMN-SILK-TOUCH-25,23121,NIVEA-R/O-WMN-SILK-TOUCH-25,Non food,,N,,,,,,,10890,8999777009267,,,Y,Y,12100,2.000,
NIVEA-WMN-R/O-50ML-INVISIBLE-FRESH,23122,NIVEA-WMN-R/O-50ML-INVISIBLE-FRESH,Non food,,N,,,,,,,18915,8999777006259,,,Y,Y,21000,3.000,
NOMOS-PENC-DB-JUMBO,22812,NOMOS-PENC-DB-JUMBO,Non food,,N,,,,,,,3450,8997027300010,,,Y,Y,3800,-1.000,
NOMOS-PROT-JMB-LAV,22813,NOMOS-PROT-JMB-LAV,Non food,,N,,,,,,,3320,8997027300102,,,Y,Y,3700,1.000,
NOSY-HS-420-PUMP-STRW,25008,NOSY-HS-420-PUMP-STRW,Non food,,N,,,,,,,22155,8992803660586,,,Y,Y,24600,0.000,
NOSY-HS-REFF-420-ML-ALOV,25016,NOSY-HS-REFF-420-ML-ALOV,Non food,,N,,,,,,,20165,8992803993257,,,Y,Y,22400,3.000,
NOSY-HS-REFF-420-ML-APP,25017,NOSY-HS-REFF-420-ML-APP,Non food,,N,,,,,,,20165,8992803993264,,,Y,Y,22400,3.000,
NOSY-HS-REFF-420-ML-LEMON,25018,NOSY-HS-REFF-420-ML-LEMON,Non food,,N,,,,,,,20165,8992803993240,,,Y,Y,22400,3.000,
NOSY-HS-REFF-420-ML-STRW,25019,NOSY-HS-REFF-420-ML-STRW,Non food,,N,,,,,,,20165,8992803993233,,,Y,Y,22400,2.000,
NOSY-HW-BTL-420ML-APPLE,25009,NOSY-HW-BTL-420ML-APPLE,Non food,,N,,,,,,,21395,8992803000122,,,Y,Y,23800,1.000,
NOSY-HW-BTL-420ML-CHERRY-BLOSSOM,25006,NOSY-HW-BTL-420ML-CHERRY-BLOSSOM,Non food,,N,,,,,,,21395,8992803000443,,,Y,Y,23800,2.000,
NOSY-HW-BTL-420ML-LEMON,25007,NOSY-HW-BTL-420ML-LEMON,Non food,,N,,,,,,,21395,8992803000139,,,Y,Y,23800,2.000,
NUTRIJEL-ANGGUR,11308,NUTRIJEL-ANGGUR,food,,N,,,,,,,5130,8992933218213,,,Y,Y,5600,9.000,
NUTRIJEL-COKLAT,11309,NUTRIJEL-COKLAT,food,,N,,,,,,,6245,8992933241211,,,Y,Y,6800,8.000,
NUTRIJEL-JERUK,11310,NUTRIJEL-JERUK,food,,N,,,,,,,5130,8992933212211,,,Y,Y,5600,7.000,
NUTRIJEL-PLAIN,11311,NUTRIJEL-PLAIN,food,,N,,,,,,,5130,8992933215212,,,Y,Y,5600,12.000,
NUTRIJELL-KELAPA-MUDA-15GR,11312,NUTRIJELL-KELAPA-MUDA-15GR,food,,N,,,,,,,5130,8992933243215,,,Y,Y,5600,8.000,
NUVO-H-SANITIZER-50-HIJAU-61014,25013,NUVO-H-SANITIZER-50-HIJAU-61014,Non food,,N,,,,,,,4200,8998866610148,,,Y,Y,4700,6.000,
NUVO-H-SANITIZER-85-BIRU-605274,25011,NUVO-H-SANITIZER-85-BIRU-605274,Non food,,N,,,,,,,6925,8998866605274,,,Y,Y,7700,6.000,
NUVO-H-SANITIZER-85-HIJAU-605267,25012,NUVO-H-SANITIZER-85-HIJAU-605267,Non food,,N,,,,,,,6925,8998866605267,,,Y,Y,7700,6.000,
NUVO-H-SANITIZER-85-MERAH-605250,25010,NUVO-H-SANITIZER-85-MERAH-605250,Non food,,N,,,,,,,6925,8998866605250,,,Y,Y,7700,6.000,
NUVO-HAND-SANITIZER-SPRAY-18-BIRU,25015,NUVO-HAND-SANITIZER-SPRAY-18-BIRU,Non food,,N,,,,,,,5295,8998866615730,,,Y,Y,5900,6.000,
NUVO-HAND-SANITIZER-SPRAY-18-HIJAU,25014,NUVO-HAND-SANITIZER-SPRAY-18-HIJAU,Non food,,N,,,,,,,5295,8998866615747,,,Y,Y,5900,6.000,
NUVO-LIQ-SOAP-PCH-250-ACTIVE-CLN,22766,NUVO-LIQ-SOAP-PCH-250-ACTIVE-CLN,Non food,,N,,,,,,,14685,8998866611497,,,Y,Y,16300,1.000,
NUVO-LIQ-SOAP-PCH-250-ACTIVE-COOL,22767,NUVO-LIQ-SOAP-PCH-250-ACTIVE-COOL,Non food,,N,,,,,,,14685,8998866611480,,,Y,Y,16300,10.000,
NUVO-LIQ-SOAP-PCH-250-GOLD/KUN,22768,NUVO-LIQ-SOAP-PCH-250-GOLD/KUN,Non food,,N,,,,,,,14470,8998866602990,,,Y,Y,16100,1.000,
NUVO-LIQ-SOAP-PCH-250-HIJAU-6,22769,NUVO-LIQ-SOAP-PCH-250-HIJAU-6,Non food,,N,,,,,,,14470,8998866602983,,,Y,Y,16100,1.000,
NUVO-LIQ-SOAP-PCH-250-MERAH-6,22770,NUVO-LIQ-SOAP-PCH-250-MERAH-6,Non food,,N,,,,,,,14470,8998866602976,,,Y,Y,16100,7.000,
NUVO-LIQ-SOAP-PCH-250-PUTIH-6,22771,NUVO-LIQ-SOAP-PCH-250-PUTIH-6,Non food,,N,,,,,,,14470,8998866602969,,,Y,Y,16100,0.000,
NUVO-LIQ-SOAP-PCH-250ML-PINK,22772,NUVO-LIQ-SOAP-PCH-250ML-PINK,Non food,,N,,,,,,,14685,8998866611503,,,Y,Y,16300,12.000,
NUVO-LIQ-SOAP-PCH-250ML-TOSKA-618212,22773,NUVO-LIQ-SOAP-PCH-250ML-TOSKA-618212,Non food,,N,,,,,,,14970,8998866618212,,,Y,Y,16700,1.000,
NUVO-LIQ-SOAP-UNGU-PCH-250-618168,22774,NUVO-LIQ-SOAP-UNGU-PCH-250-618168,Non food,,N,,,,,,,14970,8998866618168,,,Y,Y,16700,0.000,
NUVO-SOAP-110-B3-BIRU-611640,41092,NUVO-SOAP-110-B3-BIRU-611640,Non food,,N,,,,,,,13065,8998866611640,,,Y,Y,14100,2.000,
NUVO-SOAP-110-B3-KUNING-11664,41093,NUVO-SOAP-110-B3-KUNING-11664,Non food,,N,,,,,,,13065,8998866611664,,,Y,Y,14100,4.000,
NUVO-SOAP-110-B3-MRH-611633,41094,NUVO-SOAP-110-B3-MRH-611633,Non food,,N,,,,,,,13065,8998866611633,,,Y,Y,14100,4.000,
NUVO-SOAP-110-B3-PINK-611671,41095,NUVO-SOAP-110-B3-PINK-611671,Non food,,N,,,,,,,13065,8998866611671,,,Y,Y,14100,3.000,
NUVO-SOAP-FML-110-ACTIVE-CLEAN-610711,41096,NUVO-SOAP-FML-110-ACTIVE-CLEAN-610711,Non food,,N,,,,,,,3645,8998866610711,,,Y,Y,4000,13.000,
NUVO-SOAP-FML-110-COOL-606158,41097,NUVO-SOAP-FML-110-COOL-606158,Non food,,N,,,,,,,3645,8998866606158,,,Y,Y,4000,11.000,
NUVO-SOAP-FML-BIRU-602549,41098,NUVO-SOAP-FML-BIRU-602549,Non food,,N,,,,,,,2465,8998866602549,,,Y,Y,2700,6.000,
NUVO-SOAP-FML-HJ-602563,41099,NUVO-SOAP-FML-HJ-602563,Non food,,N,,,,,,,2465,8998866602563,,,Y,Y,2700,4.000,
NUVO-SOAP-FML-KNG-602570,41100,NUVO-SOAP-FML-KNG-602570,Non food,,N,,,,,,,2465,8998866602570,,,Y,Y,2700,8.000,
NUVO-SOAP-FML-MERAH-602556,41101,NUVO-SOAP-FML-MERAH-602556,Non food,,N,,,,,,,2465,8998866602556,,,Y,Y,2600,1.000,
NUVO-SOAP-FML-PINK,41102,NUVO-SOAP-FML-PINK,Non food,,N,,,,,,,2465,8998866610742,,,Y,Y,2700,6.000,
NUVO-SOAP-FML-TOSKA-61819,41103,NUVO-SOAP-FML-TOSKA-61819,Non food,,N,,,,,,,2465,8998866618199,,,Y,Y,2700,8.000,
OKKY-J-DRINK-160-BLACK-CURRANT,11735,OKKY-J-DRINK-160-BLACK-CURRANT,food,,N,,,,,,,1275,8992775406069,,,Y,Y,1500,0.000,
OKKY-J-DRINK-160-GUAVA,11736,OKKY-J-DRINK-160-GUAVA,food,,N,,,,,,,1275,8992775406038,,,Y,Y,1500,0.000,
OKKY-J-DRINK-160-MGGA,11737,OKKY-J-DRINK-160-MGGA,food,,N,,,,,,,1275,8992775406137,,,Y,Y,1500,0.000,
OKKY-J-DRINK-160-ORANGE,11738,OKKY-J-DRINK-160-ORANGE,food,,N,,,,,,,1275,8992775406014,,,Y,Y,1500,6.000,
OREO-38-ORI/VAN,11626,OREO-38-ORI/VAN,food,,N,,,,,,,2130,7622201430184,,,Y,Y,2300,0.000,
OVALE-FL-100-ANTI-ACNE,29014,OVALE-FL-100-ANTI-ACNE,Non food,,N,,,,,,,16565,8993417001260,,,Y,Y,18400,4.000,
OVALE-FL-100-LEMON,29015,OVALE-FL-100-LEMON,Non food,,N,,,,,,,16565,8993417010033,,,Y,Y,18400,4.000,
OVALE-FL-100-WHITE,29016,OVALE-FL-100-WHITE,Non food,,N,,,,,,,16565,8993417001277,,,Y,Y,18400,4.000,
OVALE-FL-200-ANTI-ACNE,29010,OVALE-FL-200-ANTI-ACNE,Non food,,N,,,,,,,25950,8993417001369,,,Y,Y,28800,3.000,
OVALE-FL-200-LEMON,29011,OVALE-FL-200-LEMON,Non food,,N,,,,,,,25950,8993417020032,,,Y,Y,28800,3.000,
OVALE-FL-200-PEPAYA,29012,OVALE-FL-200-PEPAYA,Non food,,N,,,,,,,25950,8993417151132,,,Y,Y,28800,3.000,
OVALE-FL-200-WHITE,29013,OVALE-FL-200-WHITE,Non food,,N,,,,,,,25950,8993417001376,,,Y,Y,28800,3.000,
PANTENE-COND-135-HAIR-FALL,412057,PANTENE-COND-135-HAIR-FALL,Non Food,,N,,,,,,,23360,4902430400978,,,Y,Y,25900,3.000,
PANTENE-COND-135-TOTAL-CARE,412058,PANTENE-COND-135-TOTAL-CARE,Non Food,,N,,,,,,,23360,4902430399425,,,Y,Y,25900,3.000,
PANTENE-COND-135/130-ANTI-LEPEK,412059,PANTENE-COND-135/130-ANTI-LEPEK,Non Food,,N,,,,,,,23360,4902430792325,,,Y,Y,25900,3.000,
PANTENE-COND-75-HAIR-FALL,412060,PANTENE-COND-75-HAIR-FALL,Non Food,,N,,,,,,,13390,4902430400664,,,Y,Y,14900,3.000,
PANTENE-COND-75-LONG-BLACK,412061,PANTENE-COND-75-LONG-BLACK,Non Food,,N,,,,,,,13390,4902430414944,,,Y,Y,14900,3.000,
PANTENE-COND-75-TOTAL-CARE-DAMAGE,412062,PANTENE-COND-75-TOTAL-CARE-DAMAGE,Non Food,,N,,,,,,,13390,4902430399418,,,Y,Y,14900,2.000,
PANTENE-COND-SACH-10-HAIR-FALL,412063,PANTENE-COND-SACH-10-HAIR-FALL,Non Food,,N,,,,,,,9525,4902430759229,,,Y,Y,10600,1.000,
PANTENE-SHP-10ML-(5*2)-AD,412064,PANTENE-SHP-10ML-(5*2)-AD,Non Food,,N,,,,,,,9525,4902430563864,,,Y,Y,10600,7.000,
PANTENE-SHP-10ML-(5*2)-DAILY-M,412065,PANTENE-SHP-10ML-(5*2)-DAILY-M,Non Food,,N,,,,,,,9070,4902430563925,,,Y,Y,10000,0.000,
PANTENE-SHP-10ML-(5*2)-HF,412066,PANTENE-SHP-10ML-(5*2)-HF,Non Food,,N,,,,,,,9525,4902430563871,,,Y,Y,10600,2.000,
PANTENE-SHP-10ML-(5*2)-L-BCK,412067,PANTENE-SHP-10ML-(5*2)-L-BCK,Non Food,,N,,,,,,,9525,4902430563888,,,Y,Y,10600,4.000,
PANTENE-SHP-10ML-(5*2)-NC-FLOW,412068,PANTENE-SHP-10ML-(5*2)-NC-FLOW,Non Food,,N,,,,,,,9525,4902430563949,,,Y,Y,10600,2.000,
PANTENE-SHP-10ML-(5*2)-SS,412069,PANTENE-SHP-10ML-(5*2)-SS,Non Food,,N,,,,,,,9525,4902430563895,,,Y,Y,10600,3.000,
PANTENE-SHP-10ML-(5*2)-TC,412070,PANTENE-SHP-10ML-(5*2)-TC,Non Food,,N,,,,,,,9525,4902430563901,,,Y,Y,10600,1.000,
PANTENE-SHP-135-BLACK,412071,PANTENE-SHP-135-BLACK,Non Food,,N,,,,,,,23360,4902430418300,,,Y,Y,25900,3.000,
PANTENE-SHP-135-HAIR-FALL,412072,PANTENE-SHP-135-HAIR-FALL,Non Food,,N,,,,,,,23360,4902430400886,,,Y,Y,25900,3.000,
PANTENE-SHP-135-NTR-CARE,412073,PANTENE-SHP-135-NTR-CARE,Non Food,,N,,,,,,,23670,4902430400909,,,Y,Y,26300,2.000,
PANTENE-SHP-135-SS,412074,PANTENE-SHP-135-SS,Non Food,,N,,,,,,,23360,4902430400879,,,Y,Y,25900,3.000,
PANTENE-SHP-135-TOTAL-CARE,412075,PANTENE-SHP-135-TOTAL-CARE,Non Food,,N,,,,,,,23360,4902430400602,,,Y,Y,25900,2.000,
PANTENE-SHP-135/150-ANTI-LEPEK,412076,PANTENE-SHP-135/150-ANTI-LEPEK,Non Food,,N,,,,,,,21830,4902430792196,,,Y,Y,24200,3.000,
PANTENE-SHP-70-AD,412077,PANTENE-SHP-70-AD,Non Food,,N,,,,,,,13390,4902430401173,,,Y,Y,14900,0.000,
PANTENE-SHP-70-HAIR-FALL-CTRL,412078,PANTENE-SHP-70-HAIR-FALL-CTRL,Non Food,,N,,,,,,,13390,4902430401142,,,Y,Y,14900,3.000,
PANTENE-SHP-70-LONG-BLACK,412079,PANTENE-SHP-70-LONG-BLACK,Non Food,,N,,,,,,,13390,4902430419017,,,Y,Y,14900,3.000,
PANTENE-SHP-70-NATURCARE,412080,PANTENE-SHP-70-NATURCARE,Non Food,,N,,,,,,,13390,4902430401159,,,Y,Y,14900,3.000,
PANTENE-SHP-70-SMOOTH&SILKY,412081,PANTENE-SHP-70-SMOOTH&SILKY,Non Food,,N,,,,,,,13390,4902430399531,,,Y,Y,14900,3.000,
PANTENE-SHP-70-TOTAL-CARE,412082,PANTENE-SHP-70-TOTAL-CARE,Non Food,,N,,,,,,,13390,4902430399333,,,Y,Y,14900,3.000,
PASEO-B-WIPES-GAZETTE-24-41011,28009,PASEO-B-WIPES-GAZETTE-24-41011,Non food,,N,,,,,,,7440,8993053641011,,,Y,Y,8200,0.000,
PASEO-B-WIPES-GAZETTE-50,28020,PASEO-B-WIPES-GAZETTE-50,Non food,,N,,,,,,,10950,8993053641042,,,Y,Y,12100,0.000,
PASEO-B-WIPES-PILLOW-10S-5102,28007,PASEO-B-WIPES-PILLOW-10S-5102,Non food,,N,,,,,,,5205,8993053651027,,,Y,Y,6000,0.000,
PASEO-BABY-WIPES-GAZZETE-50-JOJOBA-OIL,28021,PASEO-BABY-WIPES-GAZZETE-50-JOJOBA-OIL,Non food,,N,,,,,,,10950,8993053641097,,,Y,Y,12100,1.000,
PASEO-ELEG-FAC-SOFT-PACK-250,21005,PASEO-ELEG-FAC-SOFT-PACK-250,Non food,,N,,,,,,,18590,8993053121018,,,Y,Y,20100,0.000,
PASEO-WIPES-25-ANTI-BACTERIAL-BOGOF,28006,PASEO-WIPES-25-ANTI-BACTERIAL-BOGOF,Non food,,N,,,,,,,8550,8993053641103,,,Y,Y,9500,1.000,
PBSR-LLR-MD-125-SUSU-WHITE,29008,PBSR-LLR-MD-125-SUSU-WHITE,Non food,,N,,,,,,,9595,8999225782681,,,Y,Y,10700,3.000,
PBSR-LLR-MD-125-ZAITUN,29009,PBSR-LLR-MD-125-ZAITUN,Non food,,N,,,,,,,8640,8999225908548,,,Y,Y,9600,3.000,
PBSR-LULUR-MANDI-125GR-ALOEVERA,29007,PBSR-LULUR-MANDI-125GR-ALOEVERA,Non food,,N,,,,,,,8640,8999225909071,,,Y,Y,9600,3.000,
PCL-MECH-0.5MM-CD-5101,31023,PCL-MECH-0.5MM-CD-5101,atk,,N,,,,,,,3400,M000047970,,,Y,Y,3800,9.000,
PCL-MECH-0.5MM-CD-5102,31024,PCL-MECH-0.5MM-CD-5102,atk,,N,,,,,,,3400,M000059534,,,Y,Y,3800,12.000,
PCL-MECH-TIZO-G-9004/0.5,31025,PCL-MECH-TIZO-G-9004/0.5,atk,,N,,,,,,,3500,M000054018,,,Y,Y,3900,24.000,
PENCIL-CASTELL-9000-2B,31012,PENCIL-CASTELL-9000-2B,atk,,N,,,,,,,4400,M0008117,,,Y,Y,4800,34.000,
PEPSODENT-ACT-123-SIWAK-110GR,22504,PEPSODENT-ACT-123-SIWAK-110GR,Non food,,N,,,,,,,10095,8999999557447,,,Y,Y,11200,2.000,
PEPSODENT-MULTI-PROTECTION-150,22505,PEPSODENT-MULTI-PROTECTION-150,Non food,,N,,,,,,,15030,8999999564421,,,Y,Y,16700,3.000,
PEPSODENT-MULTI-PROTECTION-65,22506,PEPSODENT-MULTI-PROTECTION-65,Non food,,N,,,,,,,6520,8999999564438,,,Y,Y,7300,6.000,
PEPSODENT-PG-+WHTTN-190,22507,PEPSODENT-PG-+WHTTN-190,Non food,,N,,,,,,,20155,8999999707781,,,Y,Y,22400,4.000,
PEPSODENT-PG-120-ACT-123-HERB,22508,PEPSODENT-PG-120-ACT-123-HERB,Non food,,N,,,,,,,12515,8999999710873,,,Y,Y,13900,5.000,
PEPSODENT-PG-120-WHITE,22509,PEPSODENT-PG-120-WHITE,Non food,,N,,,,,,,7985,8999999706173,,,Y,Y,8900,1.000,
PEPSODENT-PG-150+40-ACT-123-SIWAK,22510,PEPSODENT-PG-150+40-ACT-123-SIWAK,Non food,,N,,,,,,,15025,8999999552466,,,Y,Y,16800,0.000,
PEPSODENT-PG-160-ACT-123-CHARCOAL,22511,PEPSODENT-PG-160-ACT-123-CHARCOAL,Non food,,N,,,,,,,19080,8999999534769,,,Y,Y,21200,2.000,
PEPSODENT-PG-160-CENTER-FR,22512,PEPSODENT-PG-160-CENTER-FR,Non food,,N,,,,,,,20155,8999999715588,,,Y,Y,22400,4.000,
PEPSODENT-PG-190-ACT-123-HERB,22513,PEPSODENT-PG-190-ACT-123-HERB,Non food,,N,,,,,,,18150,8999999710866,,,Y,Y,20200,2.000,
PEPSODENT-PG-190-ACT123,22514,PEPSODENT-PG-190-ACT123,Non food,,N,,,,,,,18355,8999999030186,,,Y,Y,20400,3.000,
PEPSODENT-PG-190-WHITE,22515,PEPSODENT-PG-190-WHITE,Non food,,N,,,,,,,12130,8999999706180,,,Y,Y,13500,0.000,
PEPSODENT-PG-65-ACT-123-SIWAK,22516,PEPSODENT-PG-65-ACT-123-SIWAK,Non food,,N,,,,,,,6565,8999999552473,,,Y,Y,7300,3.000,
PEPSODENT-PG-75-+WHTTN,22517,PEPSODENT-PG-75-+WHTTN,Non food,,N,,,,,,,8455,8999999707774,,,Y,Y,9400,0.000,
PEPSODENT-PG-75-ACT-123,22518,PEPSODENT-PG-75-ACT-123,Non food,,N,,,,,,,7655,8999999030179,,,Y,Y,8500,0.000,
PEPSODENT-PG-75-ACT-123-HERB,22519,PEPSODENT-PG-75-ACT-123-HERB,Non food,,N,,,,,,,7470,8999999710880,,,Y,Y,8300,7.000,
PEPSODENT-PG-75-WHITE,22520,PEPSODENT-PG-75-WHITE,Non food,,N,,,,,,,4240,8999999706081,,,Y,Y,4800,2.000,
PEPSODENT-PG-KIDS-ORANGE-50GR,26101,PEPSODENT-PG-KIDS-ORANGE-50GR,Non food,,N,,,,,,,5315,8999999534059,,,Y,Y,6000,1.000,
PEPSODENT-PG-KIDS-STRW-50GR,26100,PEPSODENT-PG-KIDS-STRW-50GR,Non food,,N,,,,,,,5315,8999999534042,,,Y,Y,6000,1.000,
PEPSODENT-PG-SIWAK-HABATUS-190GR,22521,PEPSODENT-PG-SIWAK-HABATUS-190GR,Non food,,N,,,,,,,15130,8999999583095,,,Y,Y,16800,3.000,
PGRS-ZRM-BESI-ZR-30,34016,PGRS-ZRM-BESI-ZR-30,atk,,N,,,,,,,5900,M000062281,,,Y,Y,6500,6.000,
POCARI-SWEAT-PET-350,11739,POCARI-SWEAT-PET-350,food,,N,,,,,,,6115,8997035563544,,,Y,Y,6600,58.000,
POCARI-SWEAT-PET-500ML,11740,POCARI-SWEAT-PET-500ML,food,,N,,,,,,,6560,8997035563414,,,Y,Y,7100,12.000,
POCI-TEH-BIRU-40,14003,POCI-TEH-BIRU-40,food,,N,,,,,,,2960,8886007000036,,,Y,Y,3200,5.000,
POCI-TEH-GOLD-40,14004,POCI-TEH-GOLD-40,food,,N,,,,,,,3670,8886007811366,,,Y,Y,4000,3.000,
POCI-TEH-KUNING-40,14005,POCI-TEH-KUNING-40,food,,N,,,,,,,3220,8886007821044,,,Y,Y,3500,15.000,
PONDS-FF-100-ACNE-SOLUTION,211001,PONDS-FF-100-ACNE-SOLUTION,Non food,,N,,,,,,,31305,8999999058340,,,Y,Y,34800,3.000,
PONDS-FF-100-ANTI-BACTERIAL,211005,PONDS-FF-100-ANTI-BACTERIAL,Non food,,N,,,,,,,29705,8999999566838,,,Y,Y,33000,3.000,
PONDS-FF-100-PURE-WHT,211002,PONDS-FF-100-PURE-WHT,Non food,,N,,,,,,,30545,8999999053048,,,Y,Y,33800,2.000,
PONDS-FF-100-WB-TONE-UP-MILK,211003,PONDS-FF-100-WB-TONE-UP-MILK,Non food,,N,,,,,,,32805,8999999534844,,,Y,Y,36300,4.000,
PONDS-FF-100-WHT-BEAUTY,211007,PONDS-FF-100-WHT-BEAUTY,Non food,,N,,,,,,,29265,8999999053031,,,Y,Y,32500,3.000,
PONDS-FF-50-ACNE-SOLUTION,211011,PONDS-FF-50-ACNE-SOLUTION,Non food,,N,,,,,,,21470,8999999058357,,,Y,Y,23800,3.000,
PONDS-FF-50-PURE-WHT,211013,PONDS-FF-50-PURE-WHT,Non food,,N,,,,,,,20365,8999999052973,,,Y,Y,22600,4.000,
PONDS-FF-BRIGHT-BEAUTY-SERUM-WHIP-FOAM-100G,211006,PONDS-FF-BRIGHT-BEAUTY-SERUM-WHIP-FOAM-100G,Non food,,N,,,,,,,29915,8999999562182,,,Y,Y,33200,2.000,
PONDS-FF-PURE-BRIGHT-SERUM-WHIP-FOAM-100GR,211004,PONDS-FF-PURE-BRIGHT-SERUM-WHIP-FOAM-100GR,Non food,,N,,,,,,,27040,8999999562199,,,Y,Y,30000,3.000,
PONDS-FS-CLEAR-S-50,211010,PONDS-FS-CLEAR-S-50,Non food,,N,,,,,,,21440,8999999052997,,,Y,Y,23800,3.000,
PONDS-FS-WB-SUN-D-50,211012,PONDS-FS-WB-SUN-D-50,Non food,,N,,,,,,,21525,8999999052980,,,Y,Y,23900,3.000,
PONDS-FS-WB-SUN-D-FC-SCRUB-100,211008,PONDS-FS-WB-SUN-D-FC-SCRUB-100,Non food,,N,,,,,,,32770,8999999053055,,,Y,Y,36400,3.000,
PONDS-MEN-FF-50G-LIGHT-OIL,211014,PONDS-MEN-FF-50G-LIGHT-OIL,Non food,,N,,,,,,,23670,8999999527372,,,Y,Y,26300,4.000,
PONDS-MEN-FS-50-WHT-BOOST,211015,PONDS-MEN-FS-50-WHT-BOOST,Non food,,N,,,,,,,25480,8999999034726,,,Y,Y,28300,4.000,
PONDS-OIL-CNTRLSKN-FF-50,211009,PONDS-OIL-CNTRLSKN-FF-50,Non food,,N,,,,,,,21315,8999999716967,,,Y,Y,23700,3.000,
POPMIE-CUP-AYAM-BAWANG,11018,POPMIE-CUP-AYAM-BAWANG,food,,N,,,,,,,4360,89686060003,,,Y,Y,4800,3.000,
POPMIE-CUP-BASO,11019,POPMIE-CUP-BASO,food,,N,,,,,,,4360,89686060126,,,Y,Y,4800,13.000,
POPMIE-CUP-RASA-AYAM,11020,POPMIE-CUP-RASA-AYAM,food,,N,,,,,,,4360,89686060027,,,Y,Y,4800,3.000,
POPMIE-CUP-SOTO,11031,POPMIE-CUP-SOTO,food,,N,,,,,,,4360,89686060362,,,Y,Y,4800,2.000,
